,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
PLEKHG2,-0.517652365413548,0.104577027954732,-0.12947366661285,0.679651860200805,PLEKHG2,ns,0
PLEKHG3,-0.381200813140412,0.156813954989224,0.169577391418953,0.553802877002743,PLEKHG3,ns,0
PLEKHG4,-0.0556240822098842,0.783984894136908,-0.080956789535767,0.583402137100671,PLEKHG4,ns,0
PLEKHH2,-0.0429934394532771,0.857478922893232,-0.0215332493195192,0.821122937989177,PLEKHH2,ns,0
PLEKHH3,0.163831022566745,0.511118923993407,-0.0604949593150508,0.867806580111268,PLEKHH3,ns,0
PLS1,0.0596947986422345,0.815885880796403,-0.111861151585118,0.315788451408693,PLS1,ns,0
PLD5P1,0.110278329013911,0.571261905715921,-0.0351150799712312,0.683039436320255,PLD5P1,ns,0
PLS3,0.212325915757207,0.237923180831026,-0.0446174303120118,0.901379941261694,PLS3,ns,0
PLXNA1,-0.24979481727217,0.321426130490009,-0.42844966184739,0.234604792179946,PLXNA1,ns,0
PNN,-0.0860617074974263,0.599681129871338,0.0265005784244799,0.918942695072737,PNN,ns,0
PNO1,-0.0622904027893145,0.810694168420207,-0.0501529431374131,0.887000214083342,PNO1,ns,0
PNPLA2,0.115650556904641,0.634215862171132,0.0754904706144254,0.848321367651238,PNPLA2,ns,0
PNPLA3,0.181634658717495,0.446237627264648,-0.0499811112699982,0.901045772164732,PNPLA3,ns,0
PNPLA8,0.596520580106593,0.0373667154495947,0.0314269739517491,0.942577616809171,PNPLA8,ns,0
PNPO,0.1229457449492,0.614078189504937,0.496515154329369,0.0839037351787511,PNPO,ns,0
PNMA6A,0.0235786885387902,0.927569361514544,-0.0321198278315345,0.921697433549693,PNMA6A,ns,0
PNPT1,0.109038962260092,0.648278979204619,-0.0656174228805152,0.865249972536958,PNPT1,ns,0
POC1A,0.128952883530258,0.599695293761125,0.0635818831076975,0.876066408765219,POC1A,ns,0
POC1B,0.0837614013330503,0.752556797248994,-0.152948541429722,0.3322115761743,POC1B,ns,0
POC1B-GALNT4,-0.0868057200699723,0.747058371550475,-0.185292841287469,0.558611635470525,POC1B-GALNT4,ns,0
POC5,0.249313158606334,0.25323261577069,0.196384469151937,0.540702914550278,POC5,ns,0
PODXL,-0.184318767322129,0.4398627370246,-0.0497939930825987,0.884466622998007,PODXL,ns,0
POFUT1,-0.0685333995407511,0.788316667418575,0.0728282473958408,0.853972533623392,POFUT1,ns,0
PNRC2,0.341028356306997,0.0136614907257823,0.345797330841923,0.14540251108966,PNRC2,ns,0
PNMA2,-0.0715432680187855,0.767173983571637,-0.44192805639915,0.219063965235933,PNMA2,ns,0
PNMA1,0.0225593174590623,0.931849237788224,-0.220315137480506,0.358787626025171,PNMA1,ns,0
PNKP,0.0366683397638276,0.875403337818969,0.0798488614362922,0.713996318247863,PNKP,ns,0
PLXNA2,0.0321436485230415,0.906181071507703,-0.191639540595877,0.499766802614231,PLXNA2,ns,0
PLXNB2,-0.0684766128938877,0.709301444752146,0.0553528572582596,0.834781363880137,PLXNB2,ns,0
PM20D2,0.132274779903038,0.516019085384654,-0.187419853327563,0.54857680778719,PM20D2,ns,0
PMEPA1,0.677762378606831,0.0035976385741076,0.409240544617324,0.22001767435222,PMEPA1,ns,0
PMF1,-0.0645091260571429,0.817255812400713,0.231509750284917,0.469591736058003,PMF1,ns,0
PML,-0.0385744321742529,0.882274121348118,-1.60662479477234,0.0421409064746411,PML,ns,0
PMM1,0.0670485636972676,0.770573852902398,-0.0790483785572422,0.801564030030886,PMM1,ns,0
PMM2,0.566517053229231,0.0001256569132491,0.382845251383912,0.155389961068104,PMM2,ns,0
PMPCA,0.0645645651417903,0.815077440798818,-0.206695524770989,0.5082132744906,PMPCA,ns,0
PMPCB,0.15360917177145,0.410261488607714,0.153627258612283,0.607560886811452,PMPCB,ns,0
PMS1,0.141769547345988,0.551704051377684,0.406266119310547,0.248514114889191,PMS1,ns,0
PMS2,0.0330433998577544,0.883846833582761,-0.0735148867456009,0.0962225253980329,PMS2,ns,0
PMVK,0.0019001321464535,0.995775223331866,0.0969178109503184,0.786524746679642,PMVK,ns,0
PNISR,-0.0208044036185895,0.919720612296664,-0.278899762321262,0.291006716061785,PNISR,ns,0
PNKD,-0.100431534308314,0.65479310701033,0.171160329025768,0.617261445965964,PNKD,ns,0
PLSCR1,-0.120824803465992,0.615559734474927,-0.37067527137811,0.286784265338999,PLSCR1,ns,0
PLD3,-0.0944494755152512,0.722203595298028,-0.04855999266447,0.890853260521825,PLD3,ns,0
PLD1,-0.0676038718764039,0.789433487119138,-0.0762020625663983,0.0360281427820909,PLD1,ns,0
PLCXD2,0.0491955789887246,0.815885880796403,-0.0205029559977746,0.880030394096693,PLCXD2,ns,0
PIKFYVE,-0.0003542371577265,0.999065919190984,-0.0379579782989808,0.901379941261694,PIKFYVE,ns,0
PILRB,0.0189864872122224,0.950959379940624,-0.0508439384272806,0.665806390097808,PILRB,ns,0
PIM1,0.0991586389329483,0.700381800734137,0.430283656502827,0.20055281290773,PIM1,ns,0
PIM2,0.394579038433588,0.0147687716984634,0.268245067831576,0.310953152918749,PIM2,ns,0
PIM3,0.195273187949276,0.0322526054116098,0.222727270474439,0.0513571025316174,PIM3,ns,0
PIMREG,-0.673338948689626,0.0497322683075721,-0.358973561289419,0.170760233335638,PIMREG,ns,0
PIK3R4,0.0658607612445497,0.758993272696487,-0.0590245737784102,0.821555950526347,PIK3R4,ns,0
PIN1,0.151376497949331,0.538897637698347,-0.116190474951589,0.740119883351569,PIN1,ns,0
PINK1,-0.257747849897215,0.308080127737901,-0.0236530903424593,0.960413304914005,PINK1,ns,0
PIP4K2A,-0.212676162010861,0.362768023781227,-0.0831748644274082,0.330573141547001,PIP4K2A,ns,0
PIP4K2C,-0.0635058228913983,0.816229009097742,0.271811394087819,0.402043348758721,PIP4K2C,ns,0
PIP4P1,0.35341430869535,0.164538455776255,1.24802216635317,0.0027659774395042,PIP4P1,ns,0
PIP4P2,-0.249181536300302,0.304246306008868,-0.208516610587077,0.310471333420368,PIP4P2,ns,0
PIP5K1A,0.185253999543383,0.173208154228885,-0.215218572155108,0.453844943360056,PIP5K1A,ns,0
PIN4,-0.361055625400683,0.0728952719628218,-0.0124411678409895,0.976757507964345,PIN4,ns,0
PIK3R3,0.215071145992095,0.386980089382019,-0.0446209407481825,0.871942423483163,PIK3R3,ns,0
PIK3R2,-0.0718804139402147,0.770573852902398,-0.155265324635092,0.649534722481808,PIK3R2,ns,0
PIK3R1,-0.0237093475184304,0.931849237788224,0.402898889922712,0.19581611566334,PIK3R1,ns,0
PIGN,0.204237151913308,0.386578181498666,-0.0055007572336981,0.982933800114154,PIGN,ns,0
PIGO,0.0143703103856481,0.956021880111327,-0.0403963135686054,0.89890667444595,PIGO,ns,0
PIGP,0.174837802143298,0.475132368606539,0.0728692324633242,0.844320194390358,PIGP,ns,0
PIGQ,-0.0034120322764005,0.989827981950491,-0.120292246699446,0.393134087758655,PIGQ,ns,0
PIGS,-0.0336445851274633,0.896611466926193,0.267439586852712,0.31675712005441,PIGS,ns,0
PIGT,-0.041762146128128,0.887890761015347,-0.216325598524091,0.510087528230929,PIGT,ns,0
PIGV,0.0364710115961697,0.878944222677525,-0.047808919383943,0.857274621403734,PIGV,ns,0
PIGX,-0.0741795420249688,0.78589777031345,0.225509134783539,0.484376355368385,PIGX,ns,0
PIGY,-0.128103748114952,0.565689443065419,-0.602276791886851,0.0591952341970319,PIGY,ns,0
PIH1D1,0.195057326324863,0.42312985105221,0.513624980966209,0.174632537939446,PIH1D1,ns,0
PIK3C2A,0.291407310982683,0.117186067179262,-0.0189477386888192,0.968803404253611,PIK3C2A,ns,0
PIK3C2B,-0.293693690987778,0.209146019619872,-0.0787274550482922,0.203097377371126,PIK3C2B,ns,0
PIK3C3,0.170963311915872,0.47727881698122,-0.217470730071426,0.334690586612087,PIK3C3,ns,0
PIK3CA,0.324774139935386,0.210200606509833,-0.0627290927059878,0.865348574450233,PIK3CA,ns,0
PIK3CB,0.0585697001233097,0.837351286946477,0.105826955145444,0.710865820726716,PIK3CB,ns,0
PIR,0.0376755097562831,0.873300595712361,-0.0175066707980418,0.954543366811408,PIR,ns,0
PISD,0.582447154171021,0.0009626558137311,0.0848809192853822,0.825544016706502,PISD,ns,0
PITHD1,-0.230952432380522,0.247217741113059,0.173274959923792,0.465951370984552,PITHD1,ns,0
PITPNA,-0.238915450191751,0.182102555648671,-0.203860668284729,0.525041792210576,PITPNA,ns,0
PLA2G12A,0.0896598202890532,0.728304611372293,-0.168948024047918,0.624634757297343,PLA2G12A,ns,0
PLA2G15,-0.0948922549647345,0.715621697126056,0.0652878078466446,0.860581187447574,PLA2G15,ns,0
PLAA,0.127775603603624,0.617089547876733,-0.0419172631464808,0.891426761753232,PLAA,ns,0
PLAAT3,-0.0972301014598948,0.560368764286347,-0.183385130099492,0.499868995648634,PLAAT3,ns,0
PLAC1,-0.0319059619904056,0.901773714528962,-0.258812971237277,0.310290970063019,PLAC1,ns,0
PLAG1,0.307220966370532,0.186696310107537,0.0857856253406515,0.76368824441761,PLAG1,ns,0
PLAGL2,-0.205357064013819,0.368418943230938,-0.0635038868901643,0.874185191481616,PLAGL2,ns,0
PLAT,-0.0371399115724538,0.876165466127523,0.0789207871123059,0.820586841842383,PLAT,ns,0
PLAUR,0.0791366237819601,0.769887777724668,0.174358585967661,0.613478774781815,PLAUR,ns,0
PLBD2,-0.168617458750657,0.481304897212611,-0.0469346724918015,0.558611635470525,PLBD2,ns,0
PLCB1,0.0194761952002098,0.948788935528002,-0.154587642202121,0.643546182639363,PLCB1,ns,0
PLCB4,-0.0035007902831259,0.992764504179725,-0.239737943174606,0.231172835414465,PLCB4,ns,0
PLCD3,-0.0724530697138528,0.728746795943476,-0.0638710794921426,0.802644278049647,PLCD3,ns,0
PLCE1,-0.0268903666661992,0.922467837148566,-0.0435862501661561,0.127921881572139,PLCE1,ns,0
PLCG1,-0.0287968261189816,0.909952791412351,-0.121676929380794,0.320730330636642,PLCG1,ns,0
PKP4,0.106322136100618,0.634888916319193,-0.883194840749303,0.0354477883045992,PKP4,ns,0
PDE7A,0.0808343637374329,0.747058371550475,0.121579089695655,0.674939440355307,PDE7A,ns,0
PKP2,-0.279413172996276,0.244137910931737,-0.524398019845437,0.161878863047592,PKP2,ns,0
PKN3,0.0159670441721042,0.955959560609648,-0.0741796916813854,0.714128943036316,PKN3,ns,0
PITPNB,-0.115338444516606,0.541536241904178,0.133831410063585,0.649944333985563,PITPNB,ns,0
PITPNC1,-0.0096023661390571,0.969771778028712,-0.127827906507526,0.662914350555483,PITPNC1,ns,0
PITRM1,0.0067024386163345,0.986214961473182,0.896343037826769,0.0332530800679722,PITRM1,ns,0
PITX1,-0.500455800133792,0.0030863555403903,-0.389232356238202,0.125895802668187,PITX1,ns,0
PITX2,-0.117112200175254,0.638535717603286,-0.132231108148973,0.706537105179723,PITX2,ns,0
PJA1,-0.0512612477191507,0.857533210366119,0.0729739759576417,0.853972533623392,PJA1,ns,0
PJA2,0.636525788888074,0.0002494819203918,0.238648336388791,0.447270426482935,PJA2,ns,0
PKD1,0.0079556551991544,0.972074495617995,-0.03918673211675,0.720028429612644,PKD1,ns,0
PKD2,0.27513668395144,0.28842369792525,0.0031919211637421,0.995017646749113,PKD2,ns,0
PKDCC,0.222256725329575,0.378728706526635,-0.275901198535821,0.402945952454386,PKDCC,ns,0
PKIA,-0.495881656974725,0.114056893598327,-0.165538842135917,0.238520407414778,PKIA,ns,0
PKIB,0.089164097467632,0.639286968933577,-9.6381531693674e-05,0.999189868506015,PKIB,ns,0
PKM,-0.147625121396511,0.395762421868318,0.0858980042561089,0.772208881799422,PKM,ns,0
PKMYT1,0.0037589904178392,0.993533842311146,0.106590037479643,0.769520485139336,PKMYT1,ns,0
PKN2,0.0989483145626601,0.638535717603286,-0.2888595017185,0.382342576187886,PKN2,ns,0
PKNOX1,-0.099385212920964,0.684002876035395,-0.580638244236787,0.0591534563410562,PKNOX1,ns,0
SGF29,-0.0285387418342086,0.912365441442389,0.597949928004125,0.138485911448571,SGF29,ns,0
PDE6D,-0.106847261033564,0.628042408382853,-0.391150790983032,0.235352300699542,PDE6D,ns,0
PDE4DIP,-0.0253231173678842,0.933115364989064,0.354305949452088,0.280519029261391,PDE4DIP,ns,0
ORC5,0.175899641861351,0.344839666677292,0.812386543184242,0.0004982873440496,ORC5,ns,0
ORC6,0.0402062680624064,0.854020272733805,-0.161308279308618,0.480472497579706,ORC6,ns,0
ORMDL1,0.0758923674448656,0.765345188926999,-0.0742461901239169,0.843656783874709,ORMDL1,ns,0
ORMDL2,0.0291484297399614,0.913336424711666,0.0790641980742886,0.841434809894336,ORMDL2,ns,0
ORMDL3,-0.384344543089689,0.141925023409049,-0.258862857804733,0.435023778931949,ORMDL3,ns,0
OS9,0.0519085413203381,0.834983310195367,0.223041629940855,0.312093848448486,OS9,ns,0
ORC4,-0.0234728101037277,0.938173713370995,0.0531765921213305,0.89531583672106,ORC4,ns,0
OSBP,0.373566615197608,0.0602265403703331,0.200112566958748,0.515819401390193,OSBP,ns,0
OSBPL10,-0.0260738884719355,0.900309295259604,0.0999447671045769,0.613623683228518,OSBPL10,ns,0
OSBPL11,-0.055646930036939,0.837462681467737,0.178417885677638,0.570758961259249,OSBPL11,ns,0
OSBPL1A,-0.235805284298881,0.201581772872907,-0.295946297178317,0.358787626025171,OSBPL1A,ns,0
OSBPL2,-0.141572838257024,0.570285741050062,0.0842865283187589,0.817780822045309,OSBPL2,ns,0
OSBPL3,-0.045766512777589,0.848820010521612,-0.0377372624111632,0.891426761753232,OSBPL3,ns,0
OSBPL6,-0.0757825846826121,0.773286764916544,-0.21358107867481,0.516170187696641,OSBPL6,ns,0
OSBP2,0.0023571635499036,0.995194166465641,-0.122224169468509,0.0118182333849143,OSBP2,ns,0
ORC3,-0.175554130671905,0.476217852085242,0.214493600525751,0.459925381520503,ORC3,ns,0
ORC2,-0.0225830734767558,0.937497616134882,-1.22223088349293,0.0396508583217394,ORC2,ns,0
ORC1,0.0354942160990101,0.905561245203773,0.229024547769611,0.498372151559176,ORC1,ns,0
OGG1,0.0604285159651492,0.823053143684447,-0.116418593566938,0.690236310416433,OGG1,ns,0
OGT,0.618442277717045,0.0006370576229878,-0.134075447016782,0.674780253517388,OGT,ns,0
OIP5,-0.288862339619943,0.252881263582499,-0.609707412017004,0.102792110632564,OIP5,ns,0
OLA1,-0.0972846163550697,0.711726848791401,-0.41841194578511,0.189572326657286,OLA1,ns,0
OLIG1,-0.290469425479072,0.254124630589486,-0.0381812956893091,0.590405365556926,OLIG1,ns,0
OLIG2,0.401505224653437,0.1167088301315,0.260211044442978,0.436917484706314,OLIG2,ns,0
OMA1,0.0075752305805334,0.980804517436376,-0.132507965969623,0.622202573810348,OMA1,ns,0
ONECUT2,-0.141660591783006,0.334842968220778,-0.350282560003116,0.279879083091701,ONECUT2,ns,0
OPA1,0.20318268961357,0.329620175849914,-0.325049952723381,0.323548937407592,OPA1,ns,0
OPA3,-0.0657478801601611,0.814379580777044,-0.144352774035427,0.679896181467412,OPA3,ns,0
OPHN1,0.301753055234299,0.243949669554366,-0.0451463176165313,0.893563016656484,OPHN1,ns,0
OPRD1,0.0700942622893849,0.664669887407072,0.107297786270997,0.581166602957866,OPRD1,ns,0
OPTN,0.118187962726961,0.638396520380195,-0.0590308165456677,0.882624660836974,OPTN,ns,0
ORAI2,-0.0089976754864584,0.979292654977422,-0.283830032571086,0.389034561827176,ORAI2,ns,0
ORAI3,0.0651120804281065,0.77459043300146,-0.107822731888425,0.713002804409679,ORAI3,ns,0
OSBPL8,-0.0737899794390985,0.743404054755055,-0.197175983835388,0.549648300815735,OSBPL8,ns,0
OGFRL1,-0.0364740577238195,0.895064136495854,-0.022987138002276,0.93858776187634,OGFRL1,ns,0
OSBPL9,0.0020444693482208,0.995563831324762,0.0307492614638234,0.943160795953911,OSBPL9,ns,0
OSGEP,-0.0363753037821681,0.893698896432302,0.136382054382646,0.635388107398256,OSGEP,ns,0
OXSM,0.037753441314726,0.807666256092473,0.180164805603957,0.585225651983422,OXSM,ns,0
OXSR1,0.174097141204691,0.46530605491794,0.147206681567516,0.677293445480903,OXSR1,ns,0
P2RX4,0.0706049032987519,0.769497700032899,-0.0584915254689143,0.668555083658929,P2RX4,ns,0
P2RX5,-0.0835085971019071,0.654054329044816,-0.129203337427139,0.303315346839096,P2RX5,ns,0
P2RX5-TAX1BP3,0.0174455761075869,0.950959379940624,0.340795269291707,0.296909477132971,P2RX5-TAX1BP3,ns,0
P2RY1,-0.141862782123192,0.564591649240673,-0.0739490923804753,0.808845935053286,P2RY1,ns,0
OXR1,0.184089912551713,0.321426130490009,-0.272197155671448,0.365861712217815,OXR1,ns,0
P2RY11,-0.0323130405735162,0.895064136495854,-0.100406712826306,0.504429650629288,P2RY11,ns,0
P3H4,-0.374049380121023,0.0658792757085742,-0.400543154010252,0.113433532405926,P3H4,ns,0
P4HA1,-0.105769729776079,0.659091660317098,-0.14094206702488,0.642188695411286,P4HA1,ns,0
P4HA2,0.0836123509020268,0.707567047122357,0.0221563167338657,0.935055110824759,P4HA2,ns,0
P4HTM,0.0379785756561954,0.875269654093911,-0.0195418388542052,0.886338988425811,P4HTM,ns,0
PA2G4,-0.230229932609679,0.146197564288208,-0.0350646729768702,0.897382447304627,PA2G4,ns,0
PAAF1,0.0135923620363143,0.950673878267315,-0.0476855771539543,0.720669262760263,PAAF1,ns,0
P3H1,-0.130983873146874,0.491605035265746,0.252708332879069,0.313536000534209,P3H1,ns,0
OXNAD1,0.135969574014711,0.566674452756627,0.123061431096163,0.729978776909283,OXNAD1,ns,0
OXLD1,0.169295807839761,0.476295286442287,0.643511779589807,0.0099714768403205,OXLD1,ns,0
OXCT1,0.00849211519844,0.96526176973138,-0.0990786746140448,0.768458459048606,OXCT1,ns,0
OSGIN2,0.0825279567090758,0.756045485216992,-0.183232206307242,0.585225651983422,OSGIN2,ns,0
OSR2,-0.151061310422763,0.541254834051057,0.112072832756621,0.761763770433033,OSR2,ns,0
OST4,-0.0531559589839287,0.855372883383147,0.174425225954657,0.572712086056268,OST4,ns,0
OSTM1,-0.416909301311514,0.104838763546085,-0.550271897780011,0.151804763875724,OSTM1,ns,0
OTUB1,0.177742004461367,0.455564772861405,-0.238010333162083,0.480226823949241,OTUB1,ns,0
OTUD1,-0.0658230509097852,0.803641379079795,0.0714168593283772,0.848582281920962,OTUD1,ns,0
OTUD3,-0.125520750566818,0.620802519145375,0.0013877526114263,0.99798335388939,OTUD3,ns,0
OTUD4,0.310160655251848,0.143111840319319,-0.470178693516738,0.191142281210596,OTUD4,ns,0
OTUD5,0.0052868578203542,0.989827981950491,-0.118478663727097,0.741861190132571,OTUD5,ns,0
OTUD6B,0.373688244944886,0.123688004042628,-0.0635562926086893,0.843764657702862,OTUD6B,ns,0
OTUD7B,0.182873272995604,0.438564564164428,0.331337337479293,0.321755484813342,OTUD7B,ns,0
OTULIN,-0.0149749500110467,0.960710369746695,-0.153500156258031,0.656802935184301,OTULIN,ns,0
OTULINL,-0.016185080229041,0.955398995044372,-0.13049224342989,0.710865820726716,OTULINL,ns,0
OVCA2,-0.0984139150148779,0.707883325448113,0.0894304724693243,0.817037340749617,OVCA2,ns,0
OXA1L,-0.167578953481362,0.39765529029959,0.0800686474011235,0.833977795123651,OXA1L,ns,0
OSCP1,0.166296253732741,0.476295286442287,0.0608716370860188,0.866412349065613,OSCP1,ns,0
PABIR1,0.102920400135082,0.689441134761872,0.363956254461326,0.28592183947714,PABIR1,ns,0
OGFR,-0.163167691630924,0.499576462930539,-0.170310241619956,0.571066495908392,OGFR,ns,0
OGFOD2,-0.23004470571773,0.345361674680232,0.11192516996724,0.729978776909283,OGFOD2,ns,0
NUF2,0.152568268145212,0.517944894442173,0.529204030451159,0.113433532405926,NUF2,ns,0
NUFIP1,0.285106977541838,0.255455784677208,0.290732302098253,0.389709598415574,NUFIP1,ns,0
NUFIP2,-0.30632249905683,0.000898468731639,-0.334013632696707,0.0830268740393738,NUFIP2,ns,0
NUMA1,-0.0016700415122546,0.995563831324762,-0.0272198241300882,0.817271375050679,NUMA1,ns,0
NUMB,-0.003647161339508,0.986630263364066,0.0748845386404999,0.788068536289704,NUMB,ns,0
NUMBL,-0.304124589157152,0.238122897952977,-0.253178569671747,0.455989172308948,NUMBL,ns,0
NUDT9,-0.202941132240544,0.383863603151246,0.0348168563125168,0.927206076219744,NUDT9,ns,0
NUP107,0.19023426836156,0.223957974204253,0.0524710823010621,0.892838089032123,NUP107,ns,0
NUP153,-0.0714504656557527,0.761240791228906,-0.113123840398374,0.73811719482136,NUP153,ns,0
NUP155,0.0352610821894702,0.87162153105207,0.17569260659898,0.475607721630465,NUP155,ns,0
NUP188,0.0453596950224289,0.876560568354872,-0.0129884786906756,0.976995189907383,NUP188,ns,0
NUP205,0.0676638815469209,0.786140113225206,0.204026440434207,0.543065644891288,NUP205,ns,0
NUP210,-0.228862450559058,0.349843141158326,-0.328719120051913,0.340434299387197,NUP210,ns,0
NUP214,0.178965686671583,0.405758908193673,0.134228931045636,0.709248280909941,NUP214,ns,0
NUP133,0.0013117885799554,0.997603539007265,0.187121115167585,0.566807913857753,NUP133,ns,0
NUDT6,-0.137864117988306,0.485707429631356,-0.0145268134863192,0.840742777413405,NUDT6,ns,0
NUDT5,-0.0726115710186274,0.746000111707215,0.117765529073659,0.712594252590866,NUDT5,ns,0
NUDT4,-0.236772466633199,0.262466915255142,-1.3152106489159,0.0006128816315505,NUDT4,ns,0
NUCKS1,-0.242411935693684,0.0022888618132819,-0.255068221950684,0.0502370843561062,NUCKS1,ns,0
NUDC,-0.483319566729857,0.0179983591041168,0.123654273034888,0.631178614775743,NUDC,ns,0
NUDCD1,0.0155484941815284,0.962136388111465,-0.228909199293649,0.498419404641365,NUDCD1,ns,0
NUDCD2,0.0568933904521234,0.843930294550894,-0.385804377321217,0.235560492366227,NUDCD2,ns,0
NUDCD3,0.0973169064610656,0.713552511314118,0.315265163739853,0.346538528186462,NUDCD3,ns,0
NUDT10,-0.335777606292391,0.210200606509833,-0.0721730660532355,0.853972533623392,NUDT10,ns,0
NUDT11,0.145140260226898,0.564497005947552,-0.151573635262599,0.664505805278401,NUDT11,ns,0
