rownames(count),DMSO.GFP.1,DMSO.GFP.2,DMSO.GFP.3,TPG.GFP.1,TPG.GFP.2,TPG.GFP.3,p.value,q.value,ranking,log2FC,lfcSE,baseMean,stat,zero,log2_baseMean,deg
SNUPN,346,302,379,172,333,262,0.140766511177675,0.47119227355997,3393.0,-0.321958334753028,0.218581723758789,288.872149069507,-1.47294261028116,0,8.174287306324558,ns
SNW1,584,682,678,497,685,550,0.714568094697191,0.908058044019274,10645.0,-0.0689202374244538,0.188446737970429,604.479702847092,-0.365727940779047,0,9.239550087407167,ns
SNX1,179,135,120,107,169,151,0.773775493013009,0.930510007431351,11273.0,0.08541157739411,0.297145835809497,140.350120494065,0.287439927136883,0,7.132886492215226,ns
SNX10,44,43,122,19,44,49,0.155746675452204,0.492768202450882,3622.0,-0.770938318887074,0.543096847675269,50.5255145388043,-1.41952272819679,0,5.65894020360126,ns
SNX11,203,73,200,126,135,89,0.497978718181422,0.805494637948898,7980.0,-0.240718245555575,0.355212705949218,131.594116969475,-0.677673522157141,0,7.039951183341194,ns
SNX12,409,214,346,209,268,233,0.194381545754997,0.54543818292037,4151.0,-0.289115716514942,0.222786429709476,269.312756013015,-1.29772588434566,0,8.073138754560024,ns
SNX13,144,105,130,85,124,86,0.449283127016749,0.77679233605132,7345.0,-0.236165402138281,0.312135951961735,108.959658726275,-0.756610703297748,0,6.767650279563689,ns
SNX14,198,124,183,109,260,143,0.680567100999114,0.896289680862653,10213.0,0.120562949144799,0.292849297070503,162.093699142981,0.411689392294405,0,7.340684201716864,ns
SNX15,90,61,106,53,117,81,0.834401425225473,0.951409051641573,12039.0,0.0782649996715637,0.37436626678286,81.1172003867962,0.209059967780054,0,6.341935956082365,ns
SNX16,23,27,28,19,49,6,0.956814657313535,1.0,13471.0,-0.0408163715606032,0.753747485566251,24.3881996234485,-0.0541512540236734,0,4.6081113548585995,ns
SNX17,304,133,165,108,230,159,0.622415272326464,0.869989025663724,9569.0,-0.151896247027734,0.308462508731771,174.346657476564,-0.492430174585068,0,7.445814895224529,ns
SNX18,222,196,226,189,277,203,0.470631963666381,0.790946948649235,7644.0,0.168790206882539,0.233959289521055,214.492991002297,0.72145118592245,0,7.744786695255077,ns
SNX19,164,80,184,115,136,169,0.634763555778125,0.875259362833614,9699.0,0.151820043981292,0.319599039250557,136.826340788972,0.475032854721034,0,7.096202183649731,ns
SNX2,657,452,729,429,567,416,0.171044007476359,0.514246459503586,3839.0,-0.235214576537316,0.171832844518449,524.025767743272,-1.36885690972812,0,9.033493944440927,ns
SNX21,30,25,27,7,24,7,0.166800523700736,1.0,3780.0,-1.06104683466268,0.767452112079717,18.9617183463667,-1.38255771006656,0,4.245017804769648,ns
SNX22,164,99,142,46,120,85,0.0926781795652506,0.379294031183711,2689.0,-0.587554192172424,0.349435869791364,103.635508809826,-1.68143640354733,0,6.6953745905463675,ns
SNX24,153,119,163,76,180,98,0.514853618006558,0.8163551811093,8185.0,-0.207577333872278,0.318712903305278,125.939967597595,-0.651298807546084,0,6.976592391055522,ns
SNX25,202,63,33,36,90,58,0.290931343442652,0.648548800960291,5391.0,-0.573752860114297,0.543285049830679,75.4666954517971,-1.0560807080797,0,6.23776819750813,ns
SNX27,368,247,263,135,227,145,0.00607662834243,0.0755733429512451,813.0,-0.678682940378212,0.247367908388637,221.863254286474,-2.74361757270446,0,7.79352693325144,ns
SNX29,82,55,104,52,135,129,0.19891843073661,0.550743905964952,4212.0,0.502617466024562,0.391251884185902,89.2061053677388,1.28463909399538,0,6.4790705481084085,ns
SNX3,559,351,533,317,319,265,0.0134189235711478,0.1272292076079,1089.0,-0.511071857262029,0.206706372321065,378.268091578885,-2.47245332363634,0,8.56326527421797,ns
SNX30,25,40,23,46,7,34,0.827533530657863,0.948358510036168,11973.0,0.163527164925517,0.750586031201124,30.7010007837838,0.217865984880951,0,4.940213779872684,ns
SNX4,335,240,304,208,193,193,0.0909687726443345,0.375617980973889,2665.0,-0.404327962104284,0.239203518474559,239.982983875096,-1.69030942639453,0,7.906788304152991,ns
SNX5,967,992,1029,1037,1647,1419,0.0002901394869043,0.0081305947281194,350.0,0.553332646586172,0.152687781905815,1166.27393056782,3.62394842389872,0,10.18769096844636,ns
SNX6,26971,27172,20642,20669,33612,27145,0.189357670315456,0.540312751597264,4074.0,0.201134253755096,0.153247287162756,25680.9902183032,1.31248165940766,0,14.648413211117653,ns
SNX7,132,62,153,55,92,99,0.36929649864081,0.719204877494309,6330.0,-0.33604504376127,0.374301706367555,93.8268628188637,-0.897791909693518,0,6.5519291232488355,ns
SNX8,85,28,95,70,41,35,0.63372502951497,0.875084093581876,9690.0,-0.250859284038956,0.526472878731947,57.1040557157243,-0.476490421772858,0,5.835521309007416,ns
SNX9,416,227,451,353,473,316,0.306170151294688,0.664553248033381,5558.0,0.222209012221253,0.217151283564388,361.033222540732,1.02329126760775,0,8.49598779084677,ns
SOAT1,131,59,102,76,147,76,0.649839052717643,0.882793370861464,9859.0,0.167424140882794,0.368787181581126,94.0799492726991,0.453985792469753,0,6.555815377170003,ns
SOBP,468,293,410,183,325,262,0.0200200443730729,0.159438911944112,1311.0,-0.480347183516693,0.206514602577171,309.805986956252,-2.32597200160311,0,8.275221214046288,ns
SOCS1,16,22,16,19,3,4,0.405368089845378,1.0,6792.0,-0.828799559136946,0.996066661146466,13.7460547098565,-0.832072381765095,0,3.7809457013600767,ns
SOCS2,40,64,89,23,102,65,0.986562790454865,0.996821339261889,13797.0,0.0086918054373664,0.516084050231239,61.2042511632274,0.0168418408464124,0,5.935559958901724,ns
SOCS3,19,33,22,14,23,17,0.568918866837488,1.0,8892.0,-0.404741804233643,0.710516528188028,21.2363976876865,-0.56964446029964,0,4.408467158634415,ns
SOCS4,289,169,217,106,252,254,0.915602157059898,0.978234951683466,13028.0,-0.0307349496432472,0.290020650979511,205.681213022378,-0.10597503846517,0,7.6842662135002415,ns
SOCS5,54,92,49,42,72,86,0.872513118105259,0.966873796063309,12567.0,0.0766807607888246,0.477859635013952,65.9656556967459,0.160467122916933,0,6.043643191295473,ns
SOCS6,105,87,141,98,149,122,0.37496377184273,0.723644287250284,6396.0,0.276278260707463,0.311399847562107,114.057106971307,0.887213859834533,0,6.833612534476614,ns
SOD1,4158,3170,3640,2608,3913,2989,0.415406503942132,0.754110731110098,6908.0,-0.0877858777522004,0.107789932201131,3322.67967160719,-0.814416299923038,0,11.698131499010254,ns
SOD2,227,169,204,130,215,112,0.31060298347332,0.67040583492986,5607.0,-0.280969932493763,0.277102249483898,170.248107859304,-1.01395760235461,0,7.411494953961157,ns
SOGA1,44,46,84,19,32,26,0.0460154953890151,0.262250940813914,1881.0,-1.05648880985061,0.529501668236655,39.9758026150279,-1.99525114504158,0,5.321055094624145,ns
SON,728,538,717,547,935,793,0.039456609959325,0.238780168301512,1765.0,0.315552843258152,0.153226144755008,690.761989380837,2.0593929564872,0,9.432044887522107,ns
SORBS3,42,38,25,12,11,36,0.310897740727465,0.67040583492986,5612.0,-0.711451640128968,0.702085747187398,26.9810361473079,-1.01334009838412,0,4.753873847765065,ns
SORD,28,39,28,13,13,16,0.117624388786179,1.0,3061.0,-1.08085700944294,0.690721522919706,22.6891427596115,-1.56482312129802,0,4.503930197074333,ns
SORL1,51,40,59,50,28,21,0.482181943249897,0.796591440054706,7782.0,-0.393918460345052,0.560500641199753,41.1152707524636,-0.702797519556567,0,5.36160242424528,ns
SORT1,150,109,185,71,182,80,0.348985521079729,0.699876315040375,6079.0,-0.323350644586288,0.345253947807932,122.924831878551,-0.936558862365772,0,6.941632571793968,ns
SOS1,122,153,180,26,87,112,0.0251521847248003,0.183062674617344,1443.0,-0.952877739490527,0.425570938870156,109.321440961904,-2.23905735203704,0,6.772432570984233,ns
SOS2,129,85,96,65,185,85,0.615846622530791,0.867269016291008,9435.0,0.186796308822277,0.372293015054152,102.71204034846,0.501745402865286,0,6.682461500280381,ns
SOWAHA,62,33,37,13,45,50,0.743537943534388,0.918764913205722,10961.0,-0.190513633045938,0.582304554297492,38.0682276005172,-0.327171806642967,0,5.250515496637572,ns
SOWAHB,17,9,13,5,2,22,0.825500695415236,1.0,11954.0,-0.236018235237137,1.07049545733968,11.0631027317766,-0.22047569993774,0,3.4676841520678425,ns
SOWAHC,271,316,368,170,278,222,0.0810475116129943,0.353410763643389,2520.0,-0.417431144016914,0.23926488359898,264.221730687059,-1.74464024029765,0,8.045605314441266,ns
SOX12,846,467,839,589,453,576,0.330026454615649,0.687189988154727,5848.0,-0.210414243171134,0.216017612017744,612.860937206701,-0.974060592586547,0,9.259415942382082,ns
SOX13,64,32,26,34,57,47,0.5646162798496,0.840438992006177,8838.0,0.303633192626524,0.527142446428923,42.0813585380154,0.575998375170617,0,5.3951093756682456,ns
SOX18,111,47,106,38,40,41,0.0295953823450762,0.200827283966169,1556.0,-0.959111048575499,0.440876595670256,60.3330740105832,-2.17546374199651,0,5.914877185404321,ns
SOX2,214,132,221,92,194,145,0.326764108149833,0.683320218086178,5822.0,-0.276467791194702,0.281922266763096,158.661755071568,-0.98065255493644,0,7.309810602648334,ns
SOX21,30,5,5,1,24,14,0.963963415055697,1.0,13544.0,0.0505679499450738,1.11924212789702,11.962422608584,0.0451805276844676,0,3.580437686050221,ns
SOX4,2648,2201,2426,2307,3728,2713,0.0018581926141747,0.0326156407585478,567.0,0.371798767280314,0.119472292143188,2615.71560621509,3.11200832101481,0,11.352989976948033,ns
SOX5,14,7,37,8,8,27,0.808377525379822,1.0,11740.0,-0.21995646722024,0.90696345059077,16.0302031465787,-0.242519659504434,0,4.002720803393211,ns
SOX9,147,153,222,171,242,133,0.533037305756594,0.824770228385555,8473.0,0.182408822991383,0.29261433198376,174.390021617152,0.623376243243981,0,7.446173683012861,ns
SP1,408,132,376,242,334,224,0.979122961623825,0.994982932263567,13730.0,-0.0075246330495571,0.287545736936152,272.462266173932,-0.0261684736825988,0,8.0899126318727,ns
SP110,48,16,43,16,52,72,0.381656708446285,0.72826331101485,6472.0,0.533656461954001,0.609999183476612,39.1085621535839,0.874847829979861,0,5.289412590507535,ns
SP2,230,174,263,118,278,294,0.587085573035619,0.851541655791122,9111.0,0.154434560527544,0.284376228831078,218.01261188842,0.543064239800716,0,7.768267786164917,ns
SP3,242,150,215,129,312,216,0.418028741735721,0.754619468882376,6953.0,0.217312563295187,0.268338161865862,201.969852122576,0.809845911532398,0,7.657996148894057,ns
SP4,193,92,174,55,153,110,0.236141789439066,0.588629311286839,4718.0,-0.412382526989702,0.348094496139972,121.84347371914,-1.18468557119582,0,6.928885168081064,ns
SP8,20,7,7,18,45,7,0.199028386324313,1.0,4214.0,1.14115716088483,0.8885270272796,16.5209228400164,1.2843246472521,0,4.046222371204642,ns
SP9,72,45,81,43,100,35,0.913506449731161,0.977973876162701,13002.0,-0.0504077894311114,0.464088409712251,59.543951345743,-0.108616781579109,0,5.895883057104194,ns
SPA17,31,34,41,20,12,20,0.185310257385403,0.534229748833579,4018.0,-0.863974763613524,0.652262830871734,25.9833017966907,-1.32458070998595,0,4.699512866051978,ns
SPACA6,11,3,23,17,5,8,0.988546795656544,1.0,13822.0,0.0152189456422327,1.06018755703493,10.9740206505696,0.0143549559144007,0,3.4560202906288464,ns
SPACA9,29,7,25,7,13,30,0.911440857554068,1.0,12981.0,-0.094046977106028,0.845584190593358,17.4535844971815,-0.111221304930067,0,4.125451452539752,ns
SPAG1,56,65,60,33,73,69,0.964158796581381,0.991694535430225,13546.0,0.0202760020411616,0.451225536790836,58.0338791164751,0.044935404554819,0,5.85882346001954,ns
SPAG16,281,168,205,79,154,114,0.004595135709458,0.0636511390865667,729.0,-0.798255784918882,0.281658639301837,158.924479867809,-2.83412497801439,0,7.312197556523658,ns
SPAG5,232,135,235,125,203,125,0.316633041256657,0.673823493103812,5686.0,-0.27226698402548,0.271886105586142,168.355877987934,-1.00140087496754,0,7.395370282166913,ns
SPAG7,394,384,506,415,371,364,0.97892272883911,0.994883425504965,13729.0,-0.0057969987550873,0.219421088863245,402.063051621305,-0.0264195150298442,0,8.651277952692574,ns
SPAG9,176,181,182,201,335,193,0.0454005532780864,0.261382463040919,1864.0,0.524959218671975,0.262358366347529,207.962058221234,2.00092425479047,0,7.700176528673985,ns
SPARC,5,7,16,1,11,2,0.452295960862526,1.0,7410.0,-0.992842386889609,1.32098439061788,6.46839834060404,-0.751592822701876,0,2.6934085264180077,ns
SPART,372,282,352,170,422,255,0.494232042969848,0.803649183908353,7931.0,-0.163473115971029,0.239137987369391,296.064377506443,-0.683593258307874,0,8.209767105530165,ns
SPAST,161,137,144,21,130,96,0.0673899848704553,0.319754162995923,2287.0,-0.803006166720057,0.439025676651937,109.018712291438,-1.82906424253788,0,6.768431974438222,ns
SPATA13,109,59,90,33,49,100,0.445350764041677,0.774958567975885,7285.0,-0.350534570522612,0.459302517574267,70.4868319533436,-0.76318887249716,0,6.1392818594908185,ns
SPATA17,20,22,28,1,37,56,0.588468046394161,0.852034437632046,9155.0,0.467639879216773,0.864307396599454,26.204566504594,0.541057361138715,0,4.711746337927477,ns
SPATA2,227,160,148,145,156,131,0.563926397279966,0.839629503468135,8836.0,-0.167593178713013,0.290446385194487,158.319510232093,-0.577019330437838,0,7.306695244243331,ns
SPATA24,42,18,25,15,19,11,0.288501999310983,1.0,5366.0,-0.753970511681839,0.71034565930233,20.6168811881995,-1.06141355522937,0,4.3657542008896675,ns
SPATA2L,7,1,5,6,3,4,0.850590690728725,1.0,12346.0,0.282993206993763,1.50236777751079,4.23429311249753,0.188364800703222,0,2.0821211411711844,ns
SPATA33,118,93,102,98,95,90,0.993173193513059,0.998216858092824,13888.0,0.0029034291870141,0.339334806158118,98.1545912920141,0.0085562374808708,0,6.616983847849302,ns
SPATA5,30,49,53,35,56,91,0.286985800983042,0.645386199990542,5341.0,0.549853109587335,0.516411713605255,52.0520074687334,1.06475723749296,0,5.701881899321528,ns
SPATA5L1,219,171,164,141,234,119,0.82335566151751,0.946596175525688,11929.0,-0.064804502637107,0.290302326040962,169.973177768346,-0.223231082991609,0,7.409163292881095,ns
SPATA6,96,43,63,55,68,49,0.877521028678069,0.968610389745885,12612.0,-0.0666020742659411,0.432165283134724,60.190599768987,-0.154112504787152,0,5.911466287427105,ns
SPATA7,86,47,58,40,119,72,0.401945608483208,0.744470845487611,6734.0,0.364536172234996,0.434928723163462,67.0956522261488,0.838151524193517,0,6.068147378227905,ns
SPATS2,321,215,350,145,303,170,0.0997024741813127,0.394268751093568,2800.0,-0.408625113691363,0.248208512535036,238.888328664111,-1.64629774183786,0,7.900192559727483,ns
SPATS2L,136,91,130,28,62,59,0.0027820630953383,0.0436550010826432,637.0,-1.14699377199728,0.383501525910983,79.9403149534599,-2.9908453930468,0,6.320851351669986,down
SPC24,307,278,286,192,269,247,0.400174838609043,0.743323807188985,6698.0,-0.186587624733825,0.221782508242005,257.749267804045,-0.84130902032285,0,8.009824519067532,ns
SPCS1,334,389,405,196,411,337,0.437604470069277,0.770462767871382,7185.0,-0.185208058558556,0.238594916368001,336.624135927912,-0.776244780810406,0,8.394994811288553,ns
SPCS2,60,84,142,151,161,123,0.0429147036759201,0.252299019676328,1822.0,0.745252900399626,0.368109890538017,120.015036370335,2.02453919211567,0,6.907071358424647,ns
SPCS3,402,316,362,444,553,412,0.0059670183941211,0.0748687572444313,807.0,0.515090097461336,0.187333535686132,409.99194934487,2.74958829755045,0,8.679451770836508,ns
SPDL1,575,457,486,374,507,423,0.579240967573829,0.846912414338216,8999.0,-0.0973941173734017,0.175645106392732,460.025986421351,-0.554493770840584,0,8.84557154968849,ns
SPECC1,198,166,232,180,235,226,0.318795644966912,0.675816187411871,5711.0,0.238275511190851,0.239007865195971,202.29045843635,0.996935858137894,0,7.660284462754461,ns
SPECC1L,236,145,204,247,195,215,0.196631100374482,0.548806205522808,4174.0,0.352546350356665,0.273035782718572,205.591999906837,1.29120933104965,0,7.683640316566788,ns
SPECC1L-ADORA2A,445,256,339,355,378,388,0.192990330822066,0.544114855854463,4131.0,0.271795802081289,0.208787218683712,353.711495520522,1.30178371930433,0,8.466429296743867,ns
SPEF2,21,39,15,12,12,10,0.175003248993239,1.0,3888.0,-1.0866804260107,0.801208582474232,18.4659199670621,-1.35630152969017,0,4.206793233892116,ns
SPEG,27,1,5,10,6,12,0.959078880056192,1.0,13489.0,0.0604205758629481,1.1775704127126,9.66742536366401,0.0513095227348367,0,3.27313172117646,ns
SPEN,1319,509,1237,1254,1316,1303,0.0080845111989698,0.0914113801148641,897.0,0.54005623645667,0.203908702254368,1129.45172895305,2.64851980560875,0,10.141406898121554,ns
SPG11,103,45,40,48,131,87,0.187734337759721,0.53755262084085,4056.0,0.601662896828835,0.456735586824306,72.4670221802839,1.31731118438178,0,6.179252707107031,ns
SPG21,348,203,334,222,194,186,0.142392781380168,0.47402513048297,3420.0,-0.37108723291491,0.252967134312934,240.807658507747,-1.46693851722198,0,7.911737465242145,ns
SPG7,135,146,184,208,98,133,0.763132584465067,0.925389855510452,11177.0,0.112167735849285,0.372193123038342,152.683264010696,0.30136971616676,0,7.254398123212583,ns
SPHK1,12,10,18,7,19,1,0.643424951191457,1.0,9800.0,-0.499556163180982,1.07915199382646,10.5185880198797,-0.462915479968352,0,3.394869149951502,ns
SPHK2,131,48,85,96,41,34,0.49265591745601,0.803253095114387,7910.0,-0.355722469439074,0.518477325780716,71.0943883414726,-0.68609069625838,0,6.151663783685139,ns
SPICE1,76,19,77,54,40,84,0.586216243338748,0.851309251825864,9104.0,0.290981949131291,0.534571632147789,56.5594600555931,0.544327329832655,0,5.821696442424412,ns
SPIDR,368,178,258,153,321,432,0.303333695809679,0.660904516704754,5532.0,0.30698508583892,0.298243363432621,274.517583073002,1.02931070219195,0,8.100754747747702,ns
SPIN1,966,769,938,571,817,715,0.11229429546357,0.420949967605418,2990.0,-0.222847934876902,0.140335562032842,774.515068512223,-1.587964815538,0,9.597149497293614,ns
SPIN2B,36,37,67,43,78,47,0.434883087002824,0.768213928005799,7158.0,0.373504100145035,0.478322201654575,49.8396552874722,0.780862980754477,0,5.639222184983342,ns
SPIN3,33,21,43,15,57,29,0.817050340290792,0.945413168129736,11847.0,0.141840468506859,0.61312442823568,31.0836769259165,0.231340429405199,0,4.9580852668770135,ns
SPIN4,298,211,222,289,314,333,0.0271442869055471,0.190963465487052,1496.0,0.501134071357904,0.22681531974731,275.551182480992,2.20943661087887,0,8.106176508038603,ns
SPINDOC,357,65,276,180,129,152,0.409904373300374,0.750244154227789,6849.0,-0.332514004828592,0.403506089728416,183.541349328506,-0.824061924449254,0,7.519961308707034,ns
SPINT2,460,334,533,209,328,268,0.0025072657690463,0.0406344205636779,617.0,-0.590193771895793,0.195269134935673,340.902964654476,-3.02246318697637,0,8.413217335670046,down
SPIRE1,243,171,94,113,196,104,0.559963353614516,0.838350061670139,8786.0,-0.211765110507137,0.363298310738939,149.554531589513,-0.582895940463947,0,7.224527815395271,ns
SPIRE2,54,20,50,8,20,34,0.208761339452484,0.562893846912661,4340.0,-0.84119238393834,0.669217678153428,28.9347495610273,-1.25697872515777,0,4.85473125208945,ns
SPOCK1,17,8,12,16,5,19,0.708146205623525,1.0,10580.0,0.349387991057786,0.933326665394415,12.8882819832452,0.374346950550414,0,3.687988059173211,ns
SPON1,35,9,17,36,20,8,0.679032132008451,1.0,10197.0,0.338328858402124,0.817645602243673,20.6746961216288,0.413784233014557,0,4.369794219590273,ns
SPON2,6,7,9,12,8,14,0.437359875352198,1.0,7183.0,0.789620534764195,1.01668859880686,9.48028234856244,0.776659181278177,0,3.2449300271409274,ns
SPOP,1255,959,1409,1382,1742,1528,5.84564560977239e-05,0.0022828537313022,249.0,0.502425003863476,0.12501379434512,1357.56803494792,4.01895651992175,0,10.406808785618006,ns
SPOPL,120,59,133,75,103,122,0.756035114647779,0.92382336006287,11079.0,0.111344508452702,0.358376354721641,98.3253240969229,0.310691559266475,0,6.619491131430609,ns
SPOUT1,354,211,369,351,387,260,0.254170480508804,0.610260185794472,4931.0,0.264311142315644,0.231795344008093,315.075611607838,1.1402780476316,0,8.29955427680508,ns
SPPL2A,113,90,86,61,152,133,0.346114784393384,0.698339885059145,6039.0,0.340188189674747,0.361075666315257,102.66663316887,0.942152078943275,0,6.681823569255112,ns
SPPL2B,35,16,38,5,1,6,0.0042682087355754,1.0,716.0,-2.64805242303149,0.926661103476004,15.6138635716231,-2.85762768405663,0,3.9647556639738633,ns
SPPL3,489,347,626,231,360,313,0.005454627513646,0.0701597856384838,785.0,-0.556020817247183,0.200087929234195,377.616199180911,-2.77888236124621,0,8.56077684530255,ns
SPR,108,66,114,51,37,98,0.323671358064976,0.680367549897066,5772.0,-0.442629758378991,0.448486354068746,76.715319209555,-0.986941418313795,0,6.261442791792231,ns
SPRED1,244,104,144,56,133,142,0.22220519737012,0.576654213831611,4516.0,-0.441340369119577,0.361551311200021,129.832065557954,-1.22068529541417,0,7.020502929878259,ns
SPRED2,192,118,215,123,180,165,0.945413937329908,0.986309087274434,13346.0,-0.0185107240619781,0.270360036425471,159.769558802655,-0.0684669387780647,0,7.319848744798987,ns
